index_date,close,high,low
2021-01-01,0.0,0.0,0.0
2021-01-02,44.16741943359375,37.59661865234375,-1.6827392578125
2021-01-03,200.97271728515636,219.76654052734375,53.4521484375
2021-01-04,64.72534179687489,146.62420654296875,140.74371337890625
2021-01-05,59.7730712890625,-23.8177490234375,74.50592041015625
2021-01-06,107.1060791015625,80.05712890625,77.422119140625
2021-01-07,18.56591796875,73.1510009765625,103.209716796875
2021-01-08,-1.48095703125,-8.7520751953125,-91.361572265625
2021-01-09,56.880126953125,30.0443115234375,106.1888427734375
2021-01-10,-18.83056640625,44.0543212890625,12.4451904296875
2021-01-11,-172.101318359375,-86.30322265625,-269.79296875
2021-01-12,-46.7108154296875,-112.3826904296875,87.841552734375
2021-01-13,87.3048095703125,-14.9017333984375,-18.215087890625
2021-01-14,87.713623046875,109.8245849609375,98.51171875
2021-01-15,-46.618408203125,6.3427734375,-2.3397216796875
2021-01-16,61.7030029296875,39.5477294921875,66.9027099609375
2021-01-17,-3.3653564453125,-24.408935546875,16.7647705078125
2021-01-18,27.1072998046875,-6.194580078125,12.9224853515625
2021-01-19,120.016357421875,172.8499755859375,67.2119140625
2021-01-20,4.9781494140625,-26.555908203125,-11.2230224609375
2021-01-21,-260.703125,-23.0596923828125,-144.82373046875
2021-01-22,114.9412841796875,-110.996826171875,-51.879638671875
2021-01-23,-5.5216064453125,0.4635009765625,154.2967529296875
2021-01-24,160.6187744140625,122.960205078125,24.3807373046875
2021-01-25,-67.194580078125,72.673583984375,79.699951171875
2021-01-26,32.643310546875,-91.6998291015625,-51.6336669921875
2021-01-27,-103.8709716796875,-8.010986328125,-38.029052734375
2021-01-28,79.3050537109375,-11.785400390625,10.8626708984375
2021-01-29,50.0306396484375,72.6925048828125,66.066162109375
2021-01-30,-6.4073486328125,-26.5814208984375,36.2889404296875
2021-01-31,-61.1292724609375,-23.4837646484375,-40.0274658203125
2021-02-01,54.0543212890625,-5.0701904296875,-14.143798828125
2021-02-02,146.1531982421875,169.1451416015625,88.4134521484375
2021-02-03,145.7158203125,117.9185791015625,147.239013671875
2021-02-04,-66.1468505859375,28.277099609375,51.84326171875
2021-02-05,123.88818359375,67.3243408203125,32.9398193359375
2021-02-06,-40.8040771484375,-18.196533203125,54.275390625
2021-02-07,-63.6190185546875,-48.27783203125,-147.3184814453125
2021-02-08,132.3890380859375,80.55419921875,69.8297119140625
2021-02-09,21.418212890625,45.372802734375,140.0406494140625
2021-02-10,-23.7916259765625,10.733154296875,-25.0782470703125
2021-02-11,39.5545654296875,-20.15771484375,22.1368408203125
2021-02-12,59.73461914062477,54.81787109375,35.48974609375
2021-02-13,-29.422729492187273,10.24658203125,26.443115234375
2021-02-14,-9.0257568359375,-23.449462890625,19.3021240234375
2021-02-15,-25.2930908203125,-14.323486328125,-106.007568359375
2021-02-16,1.2764892578125,-9.3118896484375,45.7353515625
2021-02-17,67.3907470703125,29.14892578125,7.0638427734375
2021-02-18,88.990966796875,96.23583984375,111.50048828125
2021-02-19,22.715576171875,19.6435546875,48.4781494140625
2021-02-20,-40.6307373046875,66.73950195312477,-66.1529541015625
2021-02-21,16.0670166015625,-62.02685546874977,59.836669921875
2021-02-22,-153.608154296875,-37.805908203125,-309.7415771484375
2021-02-23,-211.7889404296875,-155.044677734375,-201.78564453125
2021-02-24,56.3717041015625,-70.42529296875,132.177978515625
2021-02-25,-150.8719482421875,-40.7596435546875,-45.9599609375
2021-02-26,-29.6700439453125,-111.1951904296875,-57.0797119140625
2021-02-27,13.939453125,-34.0965576171875,25.8077392578125
2021-02-28,-43.9241943359375,-56.5408935546875,-133.3148193359375
2021-03-01,148.65869140625,99.3031005859375,115.9439697265625
2021-03-02,-72.098876953125,29.91552734375,44.9093017578125
2021-03-03,83.244384765625,52.75048828125,20.580322265625
2021-03-04,-33.9388427734375,-27.40673828125,29.1976318359375
2021-03-05,-8.6392822265625,-75.07568359375,-60.2120361328125
2021-03-06,121.466552734375,121.2283935546875,68.249755859375
2021-03-07,68.4122314453125,61.817626953125,117.42333984375
2021-03-08,111.57409667968727,104.2679443359375,34.3775634765625
2021-03-09,33.32092285156273,32.856689453125,133.3243408203125
2021-03-10,-68.882568359375,5.75439453125,-37.77587890625
2021-03-11,27.0286865234375,-29.984375,-31.8734130859375
2021-03-12,-54.092529296875,-4.321533203125,-5.6361083984375
2021-03-13,152.5830078125,98.148193359375,4.658935546875
2021-03-14,-70.12109375,-6.86572265625,111.4801025390625
2021-03-15,-62.862060546875,-41.58312988281273,-95.513671875
2021-03-16,15.26953125,-72.13647460937477,-29.5531005859375
2021-03-17,16.4775390625,22.7587890625,29.126708984375
2021-03-18,-40.59423828125,8.8271484375,-43.4638671875
2021-03-19,34.76904296875,-7.4500732421875,40.75732421875
2021-03-20,-4.989501953125,33.512939453125,65.2552490234375
2021-03-21,-24.4176025390625,-51.35595703125,-47.58935546875
2021-03-22,-96.883056640625,-11.384765625,-89.8394775390625
2021-03-23,-12.683837890625,-86.8594970703125,-11.7598876953125
2021-03-24,-85.2366943359375,15.3194580078125,-91.751953125
2021-03-25,1.94580078125,-114.5167236328125,-10.41748046875
2021-03-26,107.4827880859375,77.0113525390625,34.3662109375
2021-03-27,13.652587890625,29.9014892578125,79.5826416015625
2021-03-28,-25.138671875,-4.240234375,-1.658935546875
2021-03-29,128.32897949218727,108.6038818359375,11.05615234375
2021-03-30,26.348754882812727,23.7867431640625,110.205810546875
2021-03-31,72.328369140625,86.863037109375,-0.920166015625
2021-04-01,58.914794921875,41.21728515624977,119.17626953125
2021-04-02,165.94873046875,163.39685058593773,48.500244140625
2021-04-03,-114.8031005859375,-7.489501953125,67.7437744140625
2021-04-04,64.7003173828125,-34.60888671875,-21.3106689453125
2021-04-05,14.764404296875,30.6318359375,25.27587890625
2021-04-06,10.49169921875,10.238037109375,25.221435546875
2021-04-07,-147.3016357421875,-18.035888671875,-112.1669921875
2021-04-08,117.4964599609375,-41.671142578125,13.637329101562273
2021-04-09,-16.46484375,11.357421875,96.08386230468773
2021-04-10,63.833251953125,94.12255859375,7.624267578125
2021-04-11,21.71484375,-31.804931640625,57.078125
2021-04-12,-18.3037109375,34.52734375,-9.496826171875
2021-04-13,159.83447265625,118.70458984375,28.190673828125
2021-04-14,135.917236328125,131.26416015625,146.004150390625
2021-04-15,84.01123046875,94.579833984375,125.3603515625
2021-04-16,-87.169677734375,3.288330078125,-91.2490234375
2021-04-17,-87.051513671875,-50.17041015625,15.0078125
2021-04-18,-107.758056640625,-131.9248046875,-321.916015625
2021-04-19,-70.9482421875,-88.68359375,74.921875
2021-04-20,164.022216796875,69.05810546875,-26.544921875
2021-04-21,34.540771484375,121.36572265625,178.22314453125
2021-04-22,38.783447265625,173.894287109375,77.59326171875
