index_date,close,high,low
2021-07-16,-359.19140625,-941.234375,-75.03515625
2021-07-17,111.529296875,-282.4609375,123.31640625
2021-07-18,263.7421875,463.05078125,-8.498046875
2021-07-19,-978.978515625,-513.13671875,-651.7578125
2021-07-20,-1010.484375,-879.671875,-1202.779296875
2021-07-21,2303.345703125,1746.138671875,165.228515625
2021-07-22,202.412109375,-175.92578125,2219.115234375
2021-07-23,1268.4453125,1005.150390625,312.59375
2021-07-24,710.89453125,908.83984375,1366.966796875
2021-07-25,1057.7421875,874.53515625,456.9765625
2021-07-26,1987.34765625,5134.75,1405.4765625
2021-07-27,2069.40625,-1092.734375,1154.4140625
2021-07-28,588.96484375,1409.12890625,2420.7109375
2021-07-29,12.515625,-223.0,489.62109375
2021-07-30,2227.125,1642.4765625,-954.703125
2021-07-31,-609.3515625,-4.09765625,2713.4765625
2021-08-01,-1651.30078125,310.23046875,-1569.890625
2021-08-02,-772.94921875,-2122.5,-794.59375
2021-08-03,-1048.96484375,-669.1484375,-964.296875
2021-08-04,1594.5234375,202.265625,-192.88671875
2021-08-05,1122.05078125,1389.63671875,-131.16015625
2021-08-06,1946.9453125,1929.7265625,2474.17578125
2021-08-07,1739.30078125,1418.19921875,2686.38671875
2021-08-08,-757.68359375,592.4921875,713.34375
2021-08-09,2567.28515625,1174.48046875,-483.22265625
2021-08-10,-780.37109375,181.15625,1856.8671875
2021-08-11,8.60546875,97.64453125,646.15625
2021-08-12,-1165.34765625,-506.72265625,-1490.265625
2021-08-13,3365.03125,1603.06640625,420.97265625
2021-08-14,-696.375,266.70703125,1895.21484375
2021-08-15,-49.94140625,-741.578125,-598.04296875
2021-08-16,-1042.51953125,640.9921875,120.73046875
2021-08-17,-1309.125,-858.52734375,-1187.90234375
2021-08-18,105.828125,-1187.5078125,-148.390625
2021-08-19,1916.390625,1018.69921875,-365.7109375
2021-08-20,2621.59765625,2371.390625,2652.390625
2021-08-21,-433.68359375,374.8671875,1661.4921875
2021-08-22,416.16015625,-245.41015625,-112.2578125
2021-08-23,224.49609375,1010.46875,874.6640625
2021-08-24,-1840.03125,-603.30859375,-1387.48828125
2021-08-25,1254.671875,-675.890625,-523.50390625
2021-08-26,-2018.5703125,144.703125,-757.83203125
2021-08-27,2116.44921875,-234.796875,-11.5
2021-08-28,-156.265625,170.71875,2104.95703125
2021-08-29,-72.5703125,360.609375,-573.3828125
2021-08-30,-1774.84765625,-718.5078125,-975.58203125
2021-08-31,111.703125,-736.0546875,-200.1796875
2021-09-01,1680.33984375,921.5390625,-187.65625
2021-09-02,480.6953125,1232.33203125,2089.8828125
2021-09-03,697.65234375,638.8515625,-266.234375
2021-09-04,-80.75,-436.69140625,1162.6953125
2021-09-05,1808.78515625,1323.09765625,-10.18359375
2021-09-06,880.125,832.26171875,1515.08203125
2021-09-07,-5822.40625,152.82421875,-7768.47265625
2021-09-08,-719.73828125,-5519.7109375,1276.1875
2021-09-09,300.03125,-72.10546875,1108.34375
2021-09-10,-1507.51171875,-230.20703125,-1325.25390625
2021-09-11,317.546875,-1062.44921875,473.78125
2021-09-12,861.8125,395.5859375,-27.8046875
2021-09-13,-1100.1953125,233.80078125,-1199.140625
2021-09-14,2129.41796875,619.4453125,1161.01171875
2021-09-15,1083.85546875,1232.34375,2020.99609375
2021-09-16,-392.98828125,36.359375,306.23046875
2021-09-17,-515.83984375,-325.90625,-247.03515625
2021-09-18,1010.84375,630.859375,254.76171875
2021-09-19,-1018.14453125,-463.4140625,-167.48046875
2021-09-20,-4416.41796875,-1000.16796875,-4320.890625
2021-09-21,-2150.125,-3720.58984375,-2811.3046875
2021-09-22,2880.83203125,371.01171875,838.0234375
2021-09-23,1320.58984375,963.5546875,2483.70703125
2021-09-24,-2055.34765625,138.31640625,-2172.78125
2021-09-25,-123.15625,-2084.234375,823.36328125
2021-09-26,491.9453125,923.04296875,-911.4609375
2021-09-27,-972.80859375,393.9453125,1342.171875
2021-09-28,-1201.1875,-1538.1015625,-1258.96875
2021-09-29,529.8203125,-229.88671875,-101.99609375
2021-09-30,2226.53125,1547.34375,614.9140625
2021-10-01,4326.046875,4343.41015625,1875.44140625
2021-10-02,-405.453125,-153.94921875,4145.47265625
2021-10-03,488.46484375,848.62890625,-308.20703125
2021-10-04,912.94921875,326.0859375,-112.28515625
2021-10-05,2401.91015625,2383.20703125,2027.8359375
2021-10-06,3846.63671875,3728.48046875,1415.3515625
2021-10-07,-1555.46484375,-229.83984375,3037.27734375
2021-10-08,161.86328125,584.35546875,162.5859375
2021-10-09,1000.375,-525.03515625,47.08984375
2021-10-10,-196.64453125,1003.359375,529.11328125
2021-10-11,2713.2109375,1391.734375,255.5078125
2021-10-12,-1443.73046875,-165.16015625,-41.79296875
2021-10-13,1360.0390625,60.78125,-107.0
2021-10-14,-79.57421875,790.07421875,2586.1015625
2021-10-15,4272.42578125,4278.39453125,-88.9296875
2021-10-16,-701.76953125,-482.65234375,3337.9765625
2021-10-17,661.4375,-628.953125,-1041.65234375
2021-10-18,472.4609375,969.13671875,848.2890625
2021-10-19,2235.9140625,1819.875,1610.17578125
2021-10-20,1730.84375,2495.85546875,1987.7421875
2021-10-21,-3782.6640625,-329.84375,-1493.265625
2021-10-22,-1517.90625,-2885.5234375,-1994.61328125
2021-10-23,701.3515625,-1971.14453125,-296.2734375
2021-10-24,-462.78125,-238.07421875,-183.1796875
2021-10-25,2108.98828125,2223.51953125,1048.45703125
2021-10-26,-2676.03125,-500.296875,-700.640625
2021-10-27,-1881.40625,-1793.84375,-1782.97265625
2021-10-28,2139.75,693.44921875,-1.26953125
2021-10-29,1605.828125,798.9765625,2123.046875
2021-10-30,-339.1328125,-597.46484375,588.421875
2021-10-31,-569.875,76.02734375,-844.05859375
2021-11-01,-314.55078125,12.83203125,-379.14453125
2021-11-02,2221.99609375,1823.7890625,977.87109375
2021-11-03,-256.35546875,-725.85546875,511.18359375
2021-11-04,-1517.81640625,-393.6484375,-384.57421875
2021-11-05,-326.5546875,-581.8203125,44.9453125
2021-11-06,401.8046875,-950.78515625,-680.828125
2021-11-07,1799.5078125,1736.3046875,1268.70703125
2021-11-08,4239.83984375,4346.75390625,1911.578125
2021-11-09,-595.0,856.59375,3037.99609375
2021-11-10,-1976.59765625,259.2890625,-3173.94921875
2021-11-11,-45.26953125,-3210.609375,972.375
2021-11-12,-794.01953125,-118.19921875,-1846.57421875
2021-11-13,313.5859375,-545.140625,969.8203125
2021-11-14,997.3125,579.50390625,344.07421875
2021-11-15,-1908.96875,786.390625,-99.6640625
2021-11-16,-3396.625,-2560.375,-4531.80859375
2021-11-17,206.765625,-2897.5859375,-500.92578125
2021-11-18,-3425.875,124.890625,-1964.6171875
2021-11-19,1177.44140625,-2597.38671875,-845.61328125
2021-11-20,1577.6171875,1508.765625,1764.546875
2021-11-21,-966.71875,144.546875,1149.203125
2021-11-22,-2441.1875,-738.06640625,-2939.08984375
2021-11-23,1279.78515625,-1390.84375,-47.078125
2021-11-24,-1288.6484375,-72.44921875,331.4609375
2021-11-25,994.25390625,1564.90234375,1182.4609375
2021-11-26,-3704.9140625,-184.48828125,-3576.91796875
2021-11-27,1245.3125,-3854.22265625,98.58984375
2021-11-28,2433.37890625,2064.5859375,-91.62109375
2021-11-29,558.109375,1479.03515625,3215.79296875
2021-11-30,-801.140625,240.5234375,-735.24609375
2021-12-01,224.40234375,-71.71875,495.80078125
2021-12-02,-752.01171875,-1692.44921875,-657.94921875
2021-12-03,-2879.5703125,132.93359375,-3398.546875
2021-12-04,-4397.54296875,-3577.48828125,-9621.96875
2021-12-05,168.14453125,-4136.53125,4982.87890625
2021-12-06,1213.77734375,1161.37109375,-576.4609375
2021-12-07,117.4609375,1005.26171875,2894.7734375
2021-12-08,-195.2890625,-763.40625,-1409.8203125
2021-12-09,-2832.67578125,-374.2109375,-1407.63671875
2021-12-10,-428.81640625,-781.91015625,-334.65234375
2021-12-11,2119.203125,-557.04296875,-81.3515625
2021-12-12,735.828125,1266.65625,1783.50390625
2021-12-13,-3360.85546875,-519.8671875,-2831.00390625
2021-12-14,-124.84765625,-1773.6015625,529.6484375
2021-12-15,2284.08984375,1042.55859375,247.46875
2021-12-16,-1231.296875,-48.3828125,857.9140625
2021-12-17,-1463.28125,-1420.6796875,-1911.6640625
2021-12-18,646.6328125,-691.06640625,-19.7734375
2021-12-19,-141.76171875,775.8359375,904.51171875
2021-12-20,173.26171875,-687.9453125,-923.14453125
2021-12-21,2056.3359375,1899.19921875,1118.96484375
2021-12-22,-308.1015625,243.87890625,1752.16796875
2021-12-23,2156.02734375,1787.54296875,-385.10546875
2021-12-24,37.65625,481.6875,2448.66015625
2021-12-25,-392.3359375,-637.4296875,-277.7890625
2021-12-26,379.65625,19.78125,-613.6015625
2021-12-27,-169.09765625,759.94921875,876.36328125
2021-12-28,-3051.5625,-1276.46875,-3085.2578125
2021-12-29,-1144.14453125,-2560.1171875,-1212.71484375
2021-12-30,733.4140625,-239.77734375,-141.18359375
2021-12-31,-871.6796875,592.5625,-240.359375
2022-01-01,1380.3671875,-645.21484375,468.53125
2022-01-02,-341.59375,54.09375,568.453125
2022-01-03,-887.1015625,-370.6796875,-1020.97265625
2022-01-04,-560.54296875,-104.1796875,-83.5
2022-01-05,-2328.5703125,-477.5,-2954.2421875
2022-01-06,-408.07421875,-3180.328125,-152.68359375
2022-01-07,-1603.02734375,-595.1484375,-1568.09375
2022-01-08,176.0390625,-924.62890625,-405.16796875
2022-01-09,177.66015625,435.0078125,665.8828125
2022-01-10,-90.33984375,-464.46484375,-1541.58984375
2022-01-11,914.59375,801.671875,1611.18359375
2022-01-12,1213.24609375,1134.2109375,1121.234375
2022-01-13,-1357.53125,143.0546875,-81.9453125
2022-01-14,508.12890625,-931.734375,-464.42578125
2022-01-15,77.69921875,377.984375,686.41796875
2022-01-16,-63.51953125,-287.86328125,21.98828125
2022-01-17,-863.328125,-257.41796875,-1010.703125
2022-01-18,125.08203125,-644.98828125,-288.10546875
2022-01-19,-631.3046875,-56.09765625,-149.30078125
2022-01-20,-1063.91015625,934.71875,-570.08984375
2022-01-21,-4223.1015625,-2352.49609375,-4881.3984375
2022-01-22,-1427.06640625,-4371.71484375,-1442.17578125
2022-01-23,1246.5546875,-255.5,435.71875
2022-01-24,377.5234375,814.20703125,-1600.91015625
2022-01-25,299.67578125,197.05078125,2595.37109375
2022-01-26,-101.8828125,1380.83984375,595.4765625
2022-01-27,286.11328125,-1677.0859375,-745.625
2022-01-28,646.09765625,804.5546875,581.828125
2022-01-29,353.84765625,623.3828125,1195.36328125
2022-01-30,-220.578125,-309.921875,31.23828125
2022-01-31,565.5234375,380.921875,-704.13671875
2022-02-01,260.1484375,467.87109375,1380.08984375
2022-02-02,-1790.2890625,-280.515625,-1280.93359375
2022-02-03,201.6171875,-1680.015625,-457.19140625
2022-02-04,4346.2734375,4373.18359375,718.08984375
2022-02-05,-59.7109375,319.37890625,3944.46875
2022-02-06,971.26953125,653.62109375,206.80859375
2022-02-07,1427.8515625,1901.078125,503.25
2022-02-08,278.16015625,892.00390625,1059.6796875
2022-02-09,220.3515625,-566.06640625,425.1328125
2022-02-10,-773.68359375,933.37109375,169.83984375
2022-02-11,-1157.17578125,-1850.33984375,-1288.26953125
2022-02-12,-163.46875,-818.28125,-261.96484375
2022-02-13,-46.953125,-299.49609375,98.3671875
2022-02-14,389.40234375,82.72265625,-268.984375
2022-02-15,1988.28515625,1891.44140625,809.078125
2022-02-16,-613.34375,-88.94140625,965.65625
2022-02-17,-3423.84765625,-445.3046875,-3207.3203125
2022-02-18,-507.03515625,-3203.8203125,-611.75390625
2022-02-19,91.1796875,-510.2734375,75.44140625
2022-02-20,-1690.77734375,-298.98828125,-1600.24609375
2022-02-21,-1356.09765625,-725.453125,-1162.3359375
2022-02-22,1210.74609375,-1034.58203125,-461.54296875
2022-02-23,-989.45703125,762.5390625,712.8828125
2022-02-24,1036.0390625,-153.5546875,-2742.59765625
2022-02-25,881.609375,661.484375,3652.125
2022-02-26,-109.0703125,375.0234375,591.19140625
2022-02-27,-1395.36328125,-226.40625,-1433.55859375
2022-02-28,5483.44921875,3981.515625,249.23828125
2022-03-01,1161.40234375,1033.14453125,5434.37109375
2022-03-02,-430.51953125,283.9765625,480.265625
2022-03-03,-1472.328125,-1056.0,-1518.1015625
2022-03-04,-3314.18359375,-1541.96484375,-3108.90234375
2022-03-05,262.98046875,-2913.27734375,-28.8125
2022-03-06,-980.6015625,73.83984375,-565.38671875
2022-03-07,-357.9453125,-209.94921875,-951.4453125
2022-03-08,675.23046875,-125.78515625,697.18359375
2022-03-09,3245.65625,3161.23046875,748.70703125
2022-03-10,-2545.46484375,-460.9453125,126.84765625
2022-03-11,-642.48828125,-1923.046875,-485.5078125
2022-03-12,109.0390625,-773.08203125,425.1015625
2022-03-13,-1054.34765625,-99.24609375,-1044.390625
2022-03-14,1817.08984375,533.1484375,-47.41015625
2022-03-15,-327.96875,52.12890625,629.4765625
2022-03-16,1805.14453125,1670.82421875,712.13671875
2022-03-17,-192.55078125,-177.91796875,1640.5234375
2022-03-18,849.77734375,908.2109375,-360.47265625
2022-03-19,389.49609375,120.80859375,1300.26953125
2022-03-20,-942.828125,-75.390625,-597.91015625
2022-03-21,-169.828125,-786.75390625,-336.71484375
2022-03-22,1280.8125,1670.296875,280.23828125
2022-03-23,534.1484375,-231.19921875,929.2265625
2022-03-24,1067.9765625,1238.34765625,848.65625
2022-03-25,387.796875,867.63671875,980.12109375
2022-03-26,152.09765625,-263.49609375,459.98828125
2022-03-27,2319.6640625,2091.55078125,271.01953125
2022-03-28,307.51171875,1259.2890625,2252.91015625
2022-03-29,337.7265625,-64.546875,410.234375
2022-03-30,-403.06640625,-367.140625,-354.2265625
2022-03-31,-1523.98828125,-143.12109375,-1355.671875
2022-04-01,742.96875,-895.78515625,-987.3984375
2022-04-02,-412.6953125,412.0390625,1379.37109375
2022-04-03,584.6171875,285.1953125,-148.40625
2022-04-04,169.109375,-522.38671875,-398.2890625
2022-04-05,-1066.68359375,315.05078125,308.9921875
2022-04-06,-2349.25390625,-1561.78515625,-2350.85546875
2022-04-07,297.109375,-1683.65625,-294.046875
2022-04-08,-1216.18359375,42.3203125,-716.6171875
2022-04-09,494.47265625,-1116.203125,-0.03515625
2022-04-10,-574.46484375,589.5625,-162.046875
2022-04-11,-2685.76953125,-951.7890625,-2648.1484375
2022-04-12,605.28125,-1807.00390625,15.26953125
2022-04-13,1039.546875,812.46875,324.41796875
2022-04-14,-1231.21484375,21.42578125,-17.0
2022-04-15,617.94921875,-833.7578125,171.0859375
2022-04-16,-128.98046875,15.95703125,211.59375
2022-04-17,-707.53125,-62.953125,-457.53125
2022-04-18,1109.26171875,415.59375,-924.703125
2022-04-19,676.53515625,686.640625,1922.44140625
2022-04-20,-128.37109375,453.33984375,342.46484375
2022-04-21,-847.015625,767.28125,-897.26953125
2022-04-22,-787.04296875,-2115.82421875,-748.41015625
2022-04-23,-253.58984375,-841.8984375,36.78515625
2022-04-24,-17.4375,-89.93359375,-118.6640625
2022-04-25,989.015625,645.828125,-895.16015625
2022-04-26,-2340.84765625,222.13671875,-453.39453125
2022-04-27,1123.66015625,-1315.97265625,112.328125
2022-04-28,532.70703125,871.546875,944.109375
2022-04-29,-1164.00390625,-382.1953125,-705.88671875
2022-04-30,-894.94921875,-1116.05859375,-537.59375
2022-05-01,754.21875,-143.3515625,-112.15234375
2022-05-02,60.234375,447.11328125,570.7734375
2022-05-03,-778.875,-444.9765625,-570.94140625
2022-05-04,1947.91796875,1272.953125,146.4375
2022-05-05,-3123.23046875,-113.66796875,-1875.54296875
2022-05-06,-534.21875,-3164.921875,-374.3828125
2022-05-07,-538.96875,-494.43359375,-541.30859375
2022-05-08,-1442.6875,-626.984375,-1061.859375
2022-05-09,-3762.3125,-1280.8671875,-3582.01171875
2022-05-10,725.953125,-1625.765625,-352.150390625
2022-05-11,-2086.55078125,-582.90625,-1774.388671875
2022-05-12,111.396484375,-1980.962890625,-1819.923828125
2022-05-13,235.3515625,892.36328125,2431.83984375
2022-05-14,818.162109375,-732.0,-79.419921875
2022-05-15,1203.84765625,1115.388671875,824.830078125
2022-05-16,-1442.1953125,-2.849609375,-275.85546875
2022-05-17,562.939453125,-610.8515625,318.41796875
2022-05-18,-1705.5859375,-75.7734375,-850.03125
2022-05-19,1594.0625,-187.96484375,-11.31640625
2022-05-20,-1113.59375,234.224609375,84.650390625
2022-05-21,231.486328125,-1076.107421875,233.7890625
2022-05-22,891.49609375,836.9921875,247.7890625
2022-05-23,-1224.8125,164.724609375,-299.623046875
2022-05-24,556.67578125,-816.23046875,-188.970703125
2022-05-25,-93.224609375,383.4296875,598.359375
2022-05-26,-295.13671875,-323.625,-1123.04296875
2022-05-27,-639.650390625,-487.216796875,64.70703125
2022-05-28,187.326171875,-532.04296875,227.953125
2022-05-29,631.056640625,683.109375,286.541015625
2022-05-30,2280.43359375,2451.62109375,462.46484375
2022-05-31,65.919921875,300.232421875,1982.58203125
2022-06-01,-1993.23046875,-292.578125,-1784.56640625
2022-06-02,668.408203125,-1352.55078125,151.1171875
2022-06-03,-763.09765625,28.30078125,-277.015625
2022-06-04,128.5234375,-702.470703125,124.31640625
2022-06-05,73.748046875,187.1796875,74.443359375
2022-06-06,1464.009765625,1575.546875,319.73828125
2022-06-07,-215.193359375,-203.607421875,-582.50390625
2022-06-08,-941.123046875,-235.9921875,632.720703125
2022-06-09,-102.357421875,-644.380859375,75.861328125
2022-06-10,-1028.193359375,-363.501953125,-1042.119140625
2022-06-11,-722.994140625,-843.892578125,-741.93359375
2022-06-12,-1598.162109375,-899.23046875,-1473.564453125
2022-06-13,-4275.259765625,-1707.095703125,-4621.390625
2022-06-14,-280.595703125,-3776.638671875,-1190.439453125
2022-06-15,366.046875,-376.279296875,-772.44140625
2022-06-16,-2191.189453125,226.25,86.849609375
2022-06-17,89.83203125,-1625.609375,61.29296875
2022-06-18,-1453.83984375,-507.271484375,-2617.896484375
2022-06-19,1535.62890625,-52.21875,358.529296875
2022-06-20,46.265625,229.5,1622.017578125
2022-06-21,111.060546875,707.306640625,725.892578125
2022-06-22,-723.568359375,-784.87890625,-566.984375
2022-06-23,1098.84765625,300.01171875,102.0390625
2022-06-24,145.779296875,337.15625,827.39453125
2022-06-25,270.681640625,47.99609375,187.07421875
2022-06-26,-475.04296875,262.810546875,51.68359375
2022-06-27,-291.81640625,-305.634765625,-396.0703125
2022-06-28,-454.84375,-313.666015625,-391.38671875
2022-06-29,-176.611328125,-800.267578125,-291.021484375
2022-06-30,-319.296875,-222.99609375,-1208.134765625
2022-07-01,-515.359375,491.51171875,344.052734375
2022-07-02,-27.111328125,-1260.923828125,-46.626953125
2022-07-03,54.8203125,186.521484375,-60.130859375
2022-07-04,934.185546875,700.478515625,96.115234375
