index_date,close,high,low
2022-02-03,37154.6015625,37154.6015625,36375.5390625
2022-02-04,41500.875,41527.78515625,37093.62890625
2022-02-05,41441.1640625,41847.1640625,41038.09765625
2022-02-06,42412.43359375,42500.78515625,41244.90625
2022-02-07,43840.28515625,44401.86328125,41748.15625
2022-02-08,44118.4453125,45293.8671875,42807.8359375
2022-02-09,44338.796875,44727.80078125,43232.96875
2022-02-10,43565.11328125,45661.171875,43402.80859375
2022-02-11,42407.9375,43810.83203125,42114.5390625
2022-02-12,42244.46875,42992.55078125,41852.57421875
2022-02-13,42197.515625,42693.0546875,41950.94140625
2022-02-14,42586.91796875,42775.77734375,41681.95703125
2022-02-15,44575.203125,44667.21875,42491.03515625
2022-02-16,43961.859375,44578.27734375,43456.69140625
2022-02-17,40538.01171875,44132.97265625,40249.37109375
2022-02-18,40030.9765625,40929.15234375,39637.6171875
2022-02-19,40122.15625,40418.87890625,39713.05859375
2022-02-20,38431.37890625,40119.890625,38112.8125
2022-02-21,37075.28125,39394.4375,36950.4765625
2022-02-22,38286.02734375,38359.85546875,36488.93359375
2022-02-23,37296.5703125,39122.39453125,37201.81640625
2022-02-24,38332.609375,38968.83984375,34459.21875
2022-02-25,39214.21875,39630.32421875,38111.34375
2022-02-26,39105.1484375,40005.34765625,38702.53515625
2022-02-27,37709.78515625,39778.94140625,37268.9765625
2022-02-28,43193.234375,43760.45703125,37518.21484375
2022-03-01,44354.63671875,44793.6015625,42952.5859375
2022-03-02,43924.1171875,45077.578125,43432.8515625
2022-03-03,42451.7890625,44021.578125,41914.75
2022-03-04,39137.60546875,42479.61328125,38805.84765625
2022-03-05,39400.5859375,39566.3359375,38777.03515625
2022-03-06,38419.984375,39640.17578125,38211.6484375
2022-03-07,38062.0390625,39430.2265625,37260.203125
2022-03-08,38737.26953125,39304.44140625,37957.38671875
2022-03-09,41982.92578125,42465.671875,38706.09375
2022-03-10,39437.4609375,42004.7265625,38832.94140625
2022-03-11,38794.97265625,40081.6796875,38347.43359375
2022-03-12,38904.01171875,39308.59765625,38772.53515625
2022-03-13,37849.6640625,39209.3515625,37728.14453125
2022-03-14,39666.75390625,39742.5,37680.734375
2022-03-15,39338.78515625,39794.62890625,38310.2109375
2022-03-16,41143.9296875,41465.453125,39022.34765625
2022-03-17,40951.37890625,41287.53515625,40662.87109375
2022-03-18,41801.15625,42195.74609375,40302.3984375
2022-03-19,42190.65234375,42316.5546875,41602.66796875
2022-03-20,41247.82421875,42241.1640625,41004.7578125
2022-03-21,41077.99609375,41454.41015625,40668.04296875
2022-03-22,42358.80859375,43124.70703125,40948.28125
2022-03-23,42892.95703125,42893.5078125,41877.5078125
2022-03-24,43960.93359375,44131.85546875,42726.1640625
2022-03-25,44348.73046875,44999.4921875,43706.28515625
2022-03-26,44500.828125,44735.99609375,44166.2734375
2022-03-27,46820.4921875,46827.546875,44437.29296875
2022-03-28,47128.00390625,48086.8359375,46690.203125
2022-03-29,47465.73046875,48022.2890625,47100.4375
2022-03-30,47062.6640625,47655.1484375,46746.2109375
2022-03-31,45538.67578125,47512.02734375,45390.5390625
2022-04-01,46281.64453125,46616.2421875,44403.140625
2022-04-02,45868.94921875,47028.28125,45782.51171875
2022-04-03,46453.56640625,47313.4765625,45634.10546875
2022-04-04,46622.67578125,46791.08984375,45235.81640625
2022-04-05,45555.9921875,47106.140625,45544.80859375
2022-04-06,43206.73828125,45544.35546875,43193.953125
2022-04-07,43503.84765625,43860.69921875,42899.90625
2022-04-08,42287.6640625,43903.01953125,42183.2890625
2022-04-09,42782.13671875,42786.81640625,42183.25390625
2022-04-10,42207.671875,43376.37890625,42021.20703125
2022-04-11,39521.90234375,42424.58984375,39373.05859375
2022-04-12,40127.18359375,40617.5859375,39388.328125
2022-04-13,41166.73046875,41430.0546875,39712.74609375
2022-04-14,39935.515625,41451.48046875,39695.74609375
2022-04-15,40553.46484375,40617.72265625,39866.83203125
2022-04-16,40424.484375,40633.6796875,40078.42578125
2022-04-17,39716.953125,40570.7265625,39620.89453125
2022-04-18,40826.21484375,40986.3203125,38696.19140625
2022-04-19,41502.75,41672.9609375,40618.6328125
2022-04-20,41374.37890625,42126.30078125,40961.09765625
2022-04-21,40527.36328125,42893.58203125,40063.828125
2022-04-22,39740.3203125,40777.7578125,39315.41796875
2022-04-23,39486.73046875,39935.859375,39352.203125
2022-04-24,39469.29296875,39845.92578125,39233.5390625
2022-04-25,40458.30859375,40491.75390625,38338.37890625
2022-04-26,38117.4609375,40713.890625,37884.984375
2022-04-27,39241.12109375,39397.91796875,37997.3125
2022-04-28,39773.828125,40269.46484375,38941.421875
2022-04-29,38609.82421875,39887.26953125,38235.53515625
2022-04-30,37714.875,38771.2109375,37697.94140625
2022-05-01,38469.09375,38627.859375,37585.7890625
2022-05-02,38529.328125,39074.97265625,38156.5625
2022-05-03,37750.453125,38629.99609375,37585.62109375
2022-05-04,39698.37109375,39902.94921875,37732.05859375
2022-05-05,36575.140625,39789.28125,35856.515625
2022-05-06,36040.921875,36624.359375,35482.1328125
2022-05-07,35501.953125,36129.92578125,34940.82421875
2022-05-08,34059.265625,35502.94140625,33878.96484375
2022-05-09,30296.953125,34222.07421875,30296.953125
2022-05-10,31022.90625,32596.30859375,29944.802734375
2022-05-11,28936.35546875,32013.40234375,28170.4140625
2022-05-12,29047.751953125,30032.439453125,26350.490234375
2022-05-13,29283.103515625,30924.802734375,28782.330078125
2022-05-14,30101.265625,30192.802734375,28702.91015625
2022-05-15,31305.11328125,31308.19140625,29527.740234375
2022-05-16,29862.91796875,31305.341796875,29251.884765625
2022-05-17,30425.857421875,30694.490234375,29570.302734375
2022-05-18,28720.271484375,30618.716796875,28720.271484375
2022-05-19,30314.333984375,30430.751953125,28708.955078125
2022-05-20,29200.740234375,30664.9765625,28793.60546875
2022-05-21,29432.2265625,29588.869140625,29027.39453125
2022-05-22,30323.72265625,30425.861328125,29275.18359375
2022-05-23,29098.91015625,30590.5859375,28975.560546875
2022-05-24,29655.5859375,29774.35546875,28786.58984375
2022-05-25,29562.361328125,30157.78515625,29384.94921875
2022-05-26,29267.224609375,29834.16015625,28261.90625
2022-05-27,28627.57421875,29346.943359375,28326.61328125
2022-05-28,28814.900390625,28814.900390625,28554.56640625
2022-05-29,29445.95703125,29498.009765625,28841.107421875
2022-05-30,31726.390625,31949.630859375,29303.572265625
2022-05-31,31792.310546875,32249.86328125,31286.154296875
2022-06-01,29799.080078125,31957.28515625,29501.587890625
2022-06-02,30467.48828125,30604.734375,29652.705078125
2022-06-03,29704.390625,30633.03515625,29375.689453125
2022-06-04,29832.9140625,29930.564453125,29500.005859375
2022-06-05,29906.662109375,30117.744140625,29574.44921875
2022-06-06,31370.671875,31693.291015625,29894.1875
2022-06-07,31155.478515625,31489.68359375,29311.68359375
2022-06-08,30214.35546875,31253.69140625,29944.404296875
2022-06-09,30111.998046875,30609.310546875,30020.265625
2022-06-10,29083.8046875,30245.80859375,28978.146484375
2022-06-11,28360.810546875,29401.916015625,28236.212890625
2022-06-12,26762.6484375,28502.685546875,26762.6484375
2022-06-13,22487.388671875,26795.58984375,22141.2578125
2022-06-14,22206.79296875,23018.951171875,20950.818359375
2022-06-15,22572.83984375,22642.671875,20178.376953125
2022-06-16,20381.650390625,22868.921875,20265.2265625
2022-06-17,20471.482421875,21243.3125,20326.51953125
2022-06-18,19017.642578125,20736.041015625,17708.623046875
2022-06-19,20553.271484375,20683.822265625,18067.15234375
2022-06-20,20599.537109375,20913.322265625,19689.169921875
2022-06-21,20710.59765625,21620.62890625,20415.0625
2022-06-22,19987.029296875,20835.75,19848.078125
2022-06-23,21085.876953125,21135.76171875,19950.1171875
2022-06-24,21231.65625,21472.91796875,20777.51171875
